,num,mb_sex,mb_birth,mb_4,mb_6,태그-직장,태그-결혼여부
18142,8756,F,20040908,기타,미혼,A04-00,A06-01
18143,10853,M,20040908,기타,미혼,A04-00,A06-01
18144,11709,F,20040908,기타,미혼,A04-00,A06-01
18145,17924,F,20040908,기타,미혼,A04-00,A06-01
18146,25394,M,20040908,기타,미혼,A04-00,A06-01
18147,9598,F,20040909,기타,,A04-00,A06-00
18148,16355,M,20040909,False,,A04-00,A06-00
18149,17275,M,20040909,기타,미혼,A04-00,A06-01
18150,6343,F,20040910,기타,미혼,A04-00,A06-01
18151,8138,M,20040911,대학(원)생,기혼,A04-01,A06-02
18152,9233,M,20040911,기타,미혼,A04-00,A06-01
18153,10816,M,20040911,기타,미혼,A04-00,A06-01
18154,17923,M,20040911,기타,,A04-00,A06-00
18155,7081,F,20040912,기타,미혼,A04-00,A06-01
18156,21950,F,20040912,기타,미혼,A04-00,A06-01
18157,23561,M,20040912,기타,미혼,A04-00,A06-01
18158,7369,M,20040913,기타,미혼,A04-00,A06-01
18159,7510,M,20040913,대학(원)생,미혼,A04-01,A06-01
18160,8609,F,20040913,기타,미혼,A04-00,A06-01
18161,10177,F,20040913,기타,미혼,A04-00,A06-01
18162,14624,M,20040913,구직자,,A04-02,A06-00
18163,21951,F,20040913,기타,,A04-00,A06-00
18164,23875,F,20040913,기타,미혼,A04-00,A06-01
18165,8363,F,20040915,기타,,A04-00,A06-00
18166,11110,M,20040915,기타,,A04-00,A06-00
18167,5020,M,20040916,기타,미혼,A04-00,A06-01
18168,6345,F,20040916,기타,미혼,A04-00,A06-01
18169,11032,F,20040916,기타,미혼,A04-00,A06-01
18170,12942,M,20040916,False,,A04-00,A06-00
18171,21336,M,20040916,"대학(원)생,구직자",미혼,A04-01,A06-01
18172,6170,F,20040917,기타,미혼,A04-00,A06-01
18173,7152,F,20040917,기타,미혼,A04-00,A06-01
18174,9450,M,20040917,기타,미혼,A04-00,A06-01
18175,15220,F,20040917,기타,미혼,A04-00,A06-01
18176,25122,F,20040917,기타,미혼,A04-00,A06-01
18177,7182,F,20040918,기타,미혼,A04-00,A06-01
18178,11377,M,20040918,기타,미혼,A04-00,A06-01
18179,12758,M,20040918,기타,미혼,A04-00,A06-01
18180,13784,M,20040918,기타,미혼,A04-00,A06-01
18181,24336,M,20040919,기타,미혼,A04-00,A06-01
18182,26247,M,20040919,기타,미혼,A04-00,A06-01
18183,5436,M,20040920,기타,,A04-00,A06-00
18184,8656,M,20040920,False,,A04-00,A06-00
18185,10276,F,20040920,기타,미혼,A04-00,A06-01
18186,20585,F,20040920,기타,미혼,A04-00,A06-01
18187,6215,F,20040921,기타,미혼,A04-00,A06-01
18188,9106,F,20040921,기타,미혼,A04-00,A06-01
18189,9557,F,20040921,기타,미혼,A04-00,A06-01
18190,11880,M,20040921,기타,미혼,A04-00,A06-01
18191,16554,F,20040921,기타,미혼,A04-00,A06-01
18192,16555,F,20040921,기타,미혼,A04-00,A06-01
18193,16556,F,20040921,기타,미혼,A04-00,A06-01
18194,7621,M,20040922,기타,미혼,A04-00,A06-01
18195,15533,M,20040922,기타,미혼,A04-00,A06-01
18196,6829,M,20040923,기타,미혼,A04-00,A06-01
18197,7578,M,20040923,기타,,A04-00,A06-00
18198,8307,M,20040923,기타,미혼,A04-00,A06-01
18199,9155,F,20040923,기타,미혼,A04-00,A06-01
18200,12937,M,20040923,기타,미혼,A04-00,A06-01
18201,17760,M,20040923,False,,A04-00,A06-00
18202,23594,F,20040923,기타,기혼,A04-00,A06-02
18203,10018,M,20040924,기타,미혼,A04-00,A06-01
18204,10434,F,20040924,기타,미혼,A04-00,A06-01
18205,10715,F,20040924,False,,A04-00,A06-00
18206,8547,M,20040925,기타,미혼,A04-00,A06-01
18207,9845,M,20040925,기타,미혼,A04-00,A06-01
18208,13570,M,20040925,기타,,A04-00,A06-00
18209,20838,F,20040925,"근로자,기타",미혼,A04-03,A06-01
18210,8620,M,20040926,기타,미혼,A04-00,A06-01
18211,10264,M,20040926,기타,미혼,A04-00,A06-01
18212,5058,F,20040927,기타,미혼,A04-00,A06-01
18213,6775,M,20040927,기타,미혼,A04-00,A06-01
18214,10325,F,20040927,기타,미혼,A04-00,A06-01
18215,20754,F,20040927,기타,미혼,A04-00,A06-01
18216,7010,F,20040928,"근로자,기타",기혼,A04-03,A06-02
18217,9982,M,20040929,기타,미혼,A04-00,A06-01
18218,14354,M,20040929,기타,미혼,A04-00,A06-01
18219,16718,M,20040929,기타,미혼,A04-00,A06-01
18220,8549,F,20040930,기타,,A04-00,A06-00
18221,9473,F,20040930,기타,미혼,A04-00,A06-01
18222,11185,F,20040930,False,,A04-00,A06-00
18223,11493,F,20040930,기타,미혼,A04-00,A06-01
18224,11494,F,20040930,기타,미혼,A04-00,A06-01
18225,8923,F,20041001,기타,미혼,A04-00,A06-01
18226,11441,M,20041001,기타,미혼,A04-00,A06-01
18227,12987,F,20041001,기타,미혼,A04-00,A06-01
18228,10658,M,20041002,기타,미혼,A04-00,A06-01
18229,12783,M,20041002,기타,미혼,A04-00,A06-01
18230,13365,M,20041002,프리랜서,미혼,A04-07,A06-01
18231,13452,M,20041002,기타,미혼,A04-00,A06-01
18232,14258,M,20041002,False,,A04-00,A06-00
18233,22133,F,20041002,False,,A04-00,A06-00
18234,24330,M,20041002,기타,미혼,A04-00,A06-01
18235,12683,M,20041003,False,,A04-00,A06-00
18236,6238,M,20041004,기타,미혼,A04-00,A06-01
18237,9077,M,20041004,기타,,A04-00,A06-00
18238,9078,M,20041004,기타,,A04-00,A06-00
18239,10397,F,20041004,기타,,A04-00,A06-00
18240,7402,M,20041005,기타,미혼,A04-00,A06-01
18241,12588,M,20041005,기타,미혼,A04-00,A06-01
18242,14213,F,20041005,기타,미혼,A04-00,A06-01
18243,14493,M,20041005,기타,기혼,A04-00,A06-02
18244,20870,M,20041005,기타,미혼,A04-00,A06-01
18245,24391,F,20041005,기타,미혼,A04-00,A06-01
18246,6481,M,20041006,기타,미혼,A04-00,A06-01
18247,9324,M,20041006,False,,A04-00,A06-00
18248,26921,M,20041006,기타,미혼,A04-00,A06-01
18249,6926,M,20041007,기타,미혼,A04-00,A06-01
18250,9113,F,20041007,기타,미혼,A04-00,A06-01
18251,9020,M,20041008,기타,미혼,A04-00,A06-01
18252,12915,M,20041008,대학(원)생,미혼,A04-01,A06-01
18253,24131,M,20041008,기타,미혼,A04-00,A06-01
18254,5371,M,20041009,기타,,A04-00,A06-00
18255,6838,M,20041009,기타,,A04-00,A06-00
18256,12854,M,20041009,기타,미혼,A04-00,A06-01
18257,27287,F,20041009,기타,미혼,A04-00,A06-01
18258,7457,M,20041010,기타,,A04-00,A06-00
18259,8601,F,20041010,기타,미혼,A04-00,A06-01
18260,10209,M,20041010,기타,미혼,A04-00,A06-01
18261,20687,F,20041010,기타,미혼,A04-00,A06-01
18262,6783,F,20041011,False,,A04-00,A06-00
18263,9206,M,20041011,기타,미혼,A04-00,A06-01
18264,10430,F,20041011,기타,미혼,A04-00,A06-01
18265,11621,M,20041011,기타,미혼,A04-00,A06-01
18266,11974,M,20041011,기타,미혼,A04-00,A06-01
18267,13151,F,20041011,기타,미혼,A04-00,A06-01
18268,12827,M,20041012,기타,미혼,A04-00,A06-01
18269,14107,F,20041012,기타,미혼,A04-00,A06-01
18270,21098,F,20041012,기타,미혼,A04-00,A06-01
18271,24670,M,20041012,기타,,A04-00,A06-00
18272,5950,F,20041013,구직자,미혼,A04-02,A06-01
18273,8488,M,20041013,기타,미혼,A04-00,A06-01
18274,11202,M,20041013,기타,미혼,A04-00,A06-01
18275,20660,M,20041013,기타,미혼,A04-00,A06-01
18276,20662,M,20041013,기타,미혼,A04-00,A06-01
18277,23653,M,20041013,구직자,미혼,A04-02,A06-01
18278,25037,M,20041013,기타,미혼,A04-00,A06-01
18279,8487,F,20041014,기타,미혼,A04-00,A06-01
18280,8593,F,20041014,대학(원)생,미혼,A04-01,A06-01
18281,10656,M,20041014,False,,A04-00,A06-00
18282,10927,F,20041014,기타,미혼,A04-00,A06-01
18283,12357,M,20041014,기타,,A04-00,A06-00
18284,15116,F,20041014,False,미혼,A04-00,A06-01
18285,21523,F,20041014,대학(원)생,미혼,A04-01,A06-01
18286,26224,M,20041014,기타,미혼,A04-00,A06-01
18287,6118,M,20041015,기타,미혼,A04-00,A06-01
18288,9317,M,20041015,False,,A04-00,A06-00
18289,8438,M,20041016,기타,미혼,A04-00,A06-01
18290,9541,M,20041016,기타,미혼,A04-00,A06-01
18291,10498,F,20041016,기타,미혼,A04-00,A06-01
18292,12489,F,20041016,기타,미혼,A04-00,A06-01
18293,13907,F,20041016,False,,A04-00,A06-00
18294,8970,F,20041017,기타,미혼,A04-00,A06-01
18295,9408,M,20041018,기타,미혼,A04-00,A06-01
18296,12988,M,20041018,"대학(원)생,기타",미혼,A04-01,A06-01
18297,20889,F,20041018,기타,미혼,A04-00,A06-01
18298,7125,F,20041019,기타,미혼,A04-00,A06-01
18299,8755,M,20041019,False,,A04-00,A06-00
18300,9069,M,20041019,False,,A04-00,A06-00
18301,8980,F,20041020,기타,미혼,A04-00,A06-01
18302,26918,M,20041020,기타,미혼,A04-00,A06-01
18303,6441,M,20041021,기타,미혼,A04-00,A06-01
18304,7590,M,20041021,대학(원)생,미혼,A04-01,A06-01
18305,9368,M,20041021,기타,미혼,A04-00,A06-01
18306,10071,F,20041021,기타,미혼,A04-00,A06-01
18307,20044,F,20041021,기타,미혼,A04-00,A06-01
18308,24252,M,20041021,기타,미혼,A04-00,A06-01
18309,7105,F,20041022,False,미혼,A04-00,A06-01
18310,9062,F,20041022,기타,미혼,A04-00,A06-01
18311,20103,F,20041022,기타,미혼,A04-00,A06-01
18312,5515,M,20041023,"대학(원)생,기타",미혼,A04-01,A06-01
18313,17441,F,20041023,기타,미혼,A04-00,A06-01
18314,19762,F,20041023,기타,미혼,A04-00,A06-01
18315,25814,F,20041023,기타,미혼,A04-00,A06-01
18316,6742,M,20041024,기타,미혼,A04-00,A06-01
18317,8880,M,20041025,False,,A04-00,A06-00
18318,14157,F,20041025,False,,A04-00,A06-00
18319,17393,M,20041025,기타,미혼,A04-00,A06-01
18320,21795,M,20041025,False,,A04-00,A06-00
18321,5075,M,20041026,기타,미혼,A04-00,A06-01
18322,5330,M,20041026,기타,미혼,A04-00,A06-01
18323,10458,F,20041026,기타,미혼,A04-00,A06-01
18324,13369,M,20041026,False,,A04-00,A06-00
18325,14612,F,20041026,기타,미혼,A04-00,A06-01
18326,27474,F,20041026,기타,미혼,A04-00,A06-01
18327,5105,M,20041027,기타,미혼,A04-00,A06-01
18328,6934,M,20041027,기타,미혼,A04-00,A06-01
18329,21626,F,20041027,기타,미혼,A04-00,A06-01
18330,5566,M,20041028,기타,미혼,A04-00,A06-01
18331,6850,F,20041028,기타,미혼,A04-00,A06-01
18332,7250,M,20041028,기타,,A04-00,A06-00
18333,16331,M,20041028,기타,,A04-00,A06-00
18334,9248,M,20041029,기타,미혼,A04-00,A06-01
18335,9560,F,20041029,False,,A04-00,A06-00
18336,11856,M,20041029,기타,미혼,A04-00,A06-01
18337,12672,M,20041029,기타,미혼,A04-00,A06-01
18338,11592,M,20041030,False,,A04-00,A06-00
18339,13036,F,20041030,기타,미혼,A04-00,A06-01
18340,13553,M,20041030,기타,미혼,A04-00,A06-01
18341,10471,F,20041031,기타,미혼,A04-00,A06-01
18342,8259,M,20041101,기타,미혼,A04-00,A06-01
18343,10361,M,20041103,"대학(원)생,기업인/소상공인",미혼,A04-01,A06-01
18344,10863,F,20041103,False,,A04-00,A06-00
18345,16265,M,20041103,구직자,미혼,A04-02,A06-01
18346,6444,M,20041104,기타,미혼,A04-00,A06-01
18347,9570,M,20041104,기타,,A04-00,A06-00
18348,13635,M,20041104,기타,미혼,A04-00,A06-01
18349,8260,M,20041105,기타,미혼,A04-00,A06-01
18350,6549,M,20041106,기타,미혼,A04-00,A06-01
18351,13861,F,20041106,기타,미혼,A04-00,A06-01
18352,14694,F,20041106,기타,미혼,A04-00,A06-01
18353,9375,M,20041107,기타,미혼,A04-00,A06-01
18354,9783,M,20041107,기타,,A04-00,A06-00
18355,14276,M,20041107,근로자,미혼,A04-03,A06-01
18356,5560,M,20041108,기타,미혼,A04-00,A06-01
18357,6500,M,20041108,기타,미혼,A04-00,A06-01
18358,7948,M,20041108,기타,미혼,A04-00,A06-01
18359,9080,M,20041108,기타,미혼,A04-00,A06-01
18360,9943,M,20041108,False,,A04-00,A06-00
18361,10309,F,20041108,기타,미혼,A04-00,A06-01
18362,11041,M,20041108,기타,미혼,A04-00,A06-01
18363,12734,F,20041108,대학(원)생,미혼,A04-01,A06-01
18364,14414,M,20041108,기타,미혼,A04-00,A06-01
18365,14962,F,20041108,False,,A04-00,A06-00
18366,17226,M,20041108,기타,미혼,A04-00,A06-01
18367,9334,M,20041109,False,미혼,A04-00,A06-01
18368,14513,F,20041109,기타,미혼,A04-00,A06-01
18369,17933,M,20041109,기타,미혼,A04-00,A06-01
18370,8499,M,20041110,기타,미혼,A04-00,A06-01
18371,15221,M,20041110,False,,A04-00,A06-00
18372,16911,F,20041110,기타,미혼,A04-00,A06-01
18373,9606,F,20041111,기타,미혼,A04-00,A06-01
18374,14539,M,20041111,기타,미혼,A04-00,A06-01
18375,25531,M,20041111,기타,미혼,A04-00,A06-01
18376,26486,M,20041112,False,,A04-00,A06-00
18377,10213,F,20041113,기타,미혼,A04-00,A06-01
18378,23642,F,20041114,기타,미혼,A04-00,A06-01
18379,24099,F,20041114,기타,미혼,A04-00,A06-01
18380,24548,F,20041114,기타,미혼,A04-00,A06-01
18381,6079,M,20041115,기타,미혼,A04-00,A06-01
18382,8784,M,20041115,기타,미혼,A04-00,A06-01
18383,8794,F,20041115,기타,미혼,A04-00,A06-01
18384,13236,M,20041115,기타,미혼,A04-00,A06-01
18385,8738,F,20041116,False,,A04-00,A06-00
18386,9928,M,20041116,기타,미혼,A04-00,A06-01
18387,18892,M,20041116,기타,미혼,A04-00,A06-01
18388,22333,M,20041116,기타,미혼,A04-00,A06-01
18389,7422,M,20041117,기타,미혼,A04-00,A06-01
18390,8916,M,20041117,기타,,A04-00,A06-00
18391,10076,M,20041117,기타,미혼,A04-00,A06-01
18392,10697,M,20041117,기타,미혼,A04-00,A06-01
18393,13368,F,20041117,기타,미혼,A04-00,A06-01
18394,26586,F,20041117,기타,미혼,A04-00,A06-01
18395,26595,M,20041117,기타,,A04-00,A06-00
18396,6138,F,20041118,기타,미혼,A04-00,A06-01
18397,8956,M,20041118,기타,미혼,A04-00,A06-01
18398,9086,M,20041118,기타,미혼,A04-00,A06-01
18399,10305,F,20041118,"프리랜서,기타",,A04-07,A06-00
18400,25778,M,20041118,False,,A04-00,A06-00
18401,27031,F,20041118,기타,,A04-00,A06-00
18402,5991,M,20041119,False,,A04-00,A06-00
18403,6141,F,20041119,기타,미혼,A04-00,A06-01
18404,10269,F,20041119,기타,미혼,A04-00,A06-01
18405,10423,F,20041119,기타,미혼,A04-00,A06-01
18406,10566,F,20041119,기타,미혼,A04-00,A06-01
18407,6250,F,20041120,기타,미혼,A04-00,A06-01
18408,7403,M,20041120,기타,미혼,A04-00,A06-01
18409,7404,M,20041120,기타,미혼,A04-00,A06-01
18410,13025,M,20041120,기타,미혼,A04-00,A06-01
18411,13831,M,20041120,기타,미혼,A04-00,A06-01
18412,17273,M,20041120,기타,미혼,A04-00,A06-01
18413,8864,M,20041121,구직자,기혼,A04-02,A06-02
18414,9502,F,20041121,False,미혼,A04-00,A06-01
18415,7338,M,20041122,기타,미혼,A04-00,A06-01
18416,8737,F,20041122,기타,미혼,A04-00,A06-01
18417,14090,M,20041122,기타,미혼,A04-00,A06-01
18418,6384,F,20041123,기타,미혼,A04-00,A06-01
18419,9033,M,20041123,기타,,A04-00,A06-00
18420,9286,F,20041123,기타,미혼,A04-00,A06-01
18421,12813,M,20041123,기타,미혼,A04-00,A06-01
18422,14680,F,20041123,기타,미혼,A04-00,A06-01
18423,5360,F,20041124,기타,미혼,A04-00,A06-01
18424,8391,F,20041124,기타,미혼,A04-00,A06-01
18425,11639,M,20041124,기타,미혼,A04-00,A06-01
18426,12757,M,20041124,기타,미혼,A04-00,A06-01
18427,13844,M,20041124,기타,미혼,A04-00,A06-01
18428,15387,M,20041124,기타,미혼,A04-00,A06-01
18429,15388,M,20041124,기타,미혼,A04-00,A06-01
18430,22391,F,20041124,기타,미혼,A04-00,A06-01
18431,13462,M,20041125,기타,미혼,A04-00,A06-01
18432,8940,F,20041126,기타,미혼,A04-00,A06-01
18433,10748,F,20041126,기타,미혼,A04-00,A06-01
18434,9409,M,20041127,기타,미혼,A04-00,A06-01
18435,8736,M,20041128,기타,미혼,A04-00,A06-01
18436,28258,M,20041128,기타,미혼,A04-00,A06-01
18437,8751,M,20041129,기타,미혼,A04-00,A06-01
18438,9278,M,20041129,기타,,A04-00,A06-00
18439,9385,M,20041129,기타,기혼,A04-00,A06-02
18440,12729,F,20041129,기타,,A04-00,A06-00
18441,13437,F,20041129,기타,,A04-00,A06-00
18442,28523,M,20041129,기타,미혼,A04-00,A06-01
18443,9176,M,20041130,기타,미혼,A04-00,A06-01
18444,9432,M,20041130,기타,미혼,A04-00,A06-01
18445,11593,F,20041130,기타,미혼,A04-00,A06-01
18446,13953,M,20041130,기타,,A04-00,A06-00
18447,6597,M,20041201,기타,미혼,A04-00,A06-01
18448,8535,F,20041201,기타,미혼,A04-00,A06-01
18449,7355,F,20041202,기타,미혼,A04-00,A06-01
18450,9234,F,20041202,기타,미혼,A04-00,A06-01
18451,11151,M,20041202,False,,A04-00,A06-00
18452,11496,M,20041202,기타,,A04-00,A06-00
18453,26616,F,20041202,기타,미혼,A04-00,A06-01
18454,9203,M,20041203,기타,미혼,A04-00,A06-01
18455,10235,M,20041203,기타,미혼,A04-00,A06-01
18456,18172,M,20041203,기타,미혼,A04-00,A06-01
18457,5959,F,20041204,기타,미혼,A04-00,A06-01
18458,8817,M,20041204,기타,미혼,A04-00,A06-01
18459,11023,M,20041204,기타,미혼,A04-00,A06-01
18460,20816,F,20041204,False,미혼,A04-00,A06-01
18461,18918,M,20041205,기타,미혼,A04-00,A06-01
18462,24876,M,20041205,기타,미혼,A04-00,A06-01
18463,26806,F,20041206,기타,미혼,A04-00,A06-01
18464,5320,M,20041207,기타,미혼,A04-00,A06-01
18465,7150,F,20041207,기타,미혼,A04-00,A06-01
18466,8665,F,20041207,False,,A04-00,A06-00
18467,12442,M,20041207,기타,미혼,A04-00,A06-01
18468,21814,M,20041207,기타,미혼,A04-00,A06-01
18469,7261,M,20041208,기타,,A04-00,A06-00
18470,25316,F,20041208,기타,미혼,A04-00,A06-01
18471,5149,M,20041209,기타,미혼,A04-00,A06-01
18472,8440,M,20041209,기타,,A04-00,A06-00
18473,10842,M,20041209,기타,미혼,A04-00,A06-01
18474,15128,F,20041209,기타,미혼,A04-00,A06-01
18475,5027,M,20041210,기타,미혼,A04-00,A06-01
18476,13821,M,20041210,프리랜서,미혼,A04-07,A06-01
18477,15418,M,20041210,기타,미혼,A04-00,A06-01
18478,5410,M,20041211,기타,미혼,A04-00,A06-01
18479,6520,M,20041211,기타,미혼,A04-00,A06-01
18480,8758,M,20041211,기타,미혼,A04-00,A06-01
18481,9000,F,20041211,기타,미혼,A04-00,A06-01
18482,9070,F,20041211,False,,A04-00,A06-00
18483,14055,F,20041211,기타,미혼,A04-00,A06-01
18484,14263,M,20041211,기타,,A04-00,A06-00
18485,14984,M,20041211,기타,미혼,A04-00,A06-01
18486,14267,F,20041212,False,,A04-00,A06-00
18487,21304,M,20041212,기타,미혼,A04-00,A06-01
18488,27118,M,20041212,대학(원)생,미혼,A04-01,A06-01
18489,5342,M,20041213,기타,미혼,A04-00,A06-01
18490,10009,F,20041213,기타,미혼,A04-00,A06-01
18491,13781,F,20041213,기타,미혼,A04-00,A06-01
18492,14923,M,20041213,기타,미혼,A04-00,A06-01
18493,16470,M,20041213,기타,미혼,A04-00,A06-01
18494,22969,F,20041213,기타,미혼,A04-00,A06-01
18495,25609,M,20041213,기타,미혼,A04-00,A06-01
18496,6335,M,20041214,기타,미혼,A04-00,A06-01
18497,7787,M,20041214,기타,미혼,A04-00,A06-01
18498,9900,M,20041214,"예비창업자,기타",미혼,A04-04,A06-01
18499,25430,F,20041214,기타,미혼,A04-00,A06-01
18500,27889,M,20041214,기타,미혼,A04-00,A06-01
18501,7214,M,20041215,기타,미혼,A04-00,A06-01
18502,10734,M,20041215,False,,A04-00,A06-00
18503,14684,M,20041215,기타,미혼,A04-00,A06-01
18504,14178,M,20041216,기타,미혼,A04-00,A06-01
18505,6580,M,20041217,기타,미혼,A04-00,A06-01
18506,13779,M,20041217,False,,A04-00,A06-00
18507,15827,M,20041217,기타,,A04-00,A06-00
18508,13035,M,20041218,기타,,A04-00,A06-00
18509,6696,M,20041219,기타,미혼,A04-00,A06-01
18510,9120,M,20041219,기타,미혼,A04-00,A06-01
18511,9209,M,20041219,기타,,A04-00,A06-00
18512,10250,M,20041219,False,미혼,A04-00,A06-01
18513,10979,F,20041219,기타,미혼,A04-00,A06-01
18514,23540,M,20041219,기타,미혼,A04-00,A06-01
18515,25464,M,20041219,False,,A04-00,A06-00
18516,26382,M,20041219,기타,미혼,A04-00,A06-01
18517,13895,M,20041220,기타,미혼,A04-00,A06-01
18518,9270,M,20041221,기타,,A04-00,A06-00
18519,12994,F,20041221,기타,미혼,A04-00,A06-01
18520,10050,F,20041222,기타,미혼,A04-00,A06-01
18521,10166,M,20041222,기타,미혼,A04-00,A06-01
18522,10881,M,20041222,기타,미혼,A04-00,A06-01
18523,14492,M,20041222,기타,미혼,A04-00,A06-01
18524,23988,F,20041222,기타,미혼,A04-00,A06-01
18525,8174,M,20041223,기타,미혼,A04-00,A06-01
18526,8175,M,20041223,기타,미혼,A04-00,A06-01
18527,9081,M,20041223,False,,A04-00,A06-00
18528,9082,M,20041223,False,,A04-00,A06-00
18529,10615,F,20041223,대학(원)생,미혼,A04-01,A06-01
18530,9399,F,20041224,기타,미혼,A04-00,A06-01
18531,9412,M,20041224,기타,미혼,A04-00,A06-01
18532,9428,M,20041224,기타,미혼,A04-00,A06-01
18533,7321,M,20041225,기타,미혼,A04-00,A06-01
18534,9170,M,20041225,프리랜서,미혼,A04-07,A06-01
18535,27393,M,20041225,기타,,A04-00,A06-00
18536,12011,M,20041226,기타,미혼,A04-00,A06-01
18537,13612,F,20041227,기타,,A04-00,A06-00
18538,13712,M,20041227,기타,미혼,A04-00,A06-01
18539,9167,M,20041230,False,,A04-00,A06-00
18540,14918,M,20041230,기타,미혼,A04-00,A06-01
18541,6317,F,20041231,기타,미혼,A04-00,A06-01
18542,6434,M,20041231,기타,미혼,A04-00,A06-01
18543,12585,M,20050101,기타,미혼,A04-00,A06-01
18544,21612,M,20050101,기타,미혼,A04-00,A06-01
18545,23827,M,20050101,False,,A04-00,A06-00
18546,11298,M,20050102,기타,미혼,A04-00,A06-01
18547,7453,M,20050103,기타,미혼,A04-00,A06-01
18548,22110,M,20050103,기타,미혼,A04-00,A06-01
18549,9072,F,20050104,기타,미혼,A04-00,A06-01
18550,25582,F,20050104,기타,미혼,A04-00,A06-01
18551,5331,M,20050105,기타,미혼,A04-00,A06-01
18552,5980,M,20050105,False,,A04-00,A06-00
18553,5982,M,20050105,기타,미혼,A04-00,A06-01
18554,6586,M,20050105,기타,미혼,A04-00,A06-01
18555,8459,M,20050105,기타,,A04-00,A06-00
18556,8660,M,20050105,기타,미혼,A04-00,A06-01
18557,11998,M,20050105,기타,미혼,A04-00,A06-01
18558,12553,M,20050105,기타,미혼,A04-00,A06-01
18559,12554,M,20050105,기타,미혼,A04-00,A06-01
18560,13689,F,20050105,기타,미혼,A04-00,A06-01
18561,24423,M,20050105,기타,미혼,A04-00,A06-01
18562,18824,F,20050106,기타,미혼,A04-00,A06-01
18563,7337,M,20050107,기타,,A04-00,A06-00
18564,9649,M,20050108,기타,미혼,A04-00,A06-01
18565,10671,F,20050108,기타,미혼,A04-00,A06-01
